"LON","LAT","COD_SPEFAO","QT_SPECIE"
12.5591666666667,37.3805555555556,"DPS",30
12.5591666666667,37.425,"DPS",40
12.5591666666667,37.4330555555556,"DPS",80
12.5591666666667,37.5055555555556,"DPS",45
12.5591666666667,37.0663888888889,"DPS",200
12.5591666666667,37.0691666666667,"DPS",50
12.5591666666667,37.4666666666667,"DPS",25
12.5591666666667,36.8861111111111,"DPS",200
12.5591666666667,37.0722222222222,"DPS",70
12.5591666666667,36.7333333333333,"DPS",20
12.5591666666667,36.75,"DPS",351
12.5591666666667,37.0638888888889,"DPS",180
12.5591666666667,37.4138888888889,"DPS",70
12.5591666666667,37.4166666666667,"DPS",65
12.5591666666667,37.4222222222222,"DPS",55
12.5591666666667,37.4330555555556,"DPS",90
12.5591666666667,37.5875,"DPS",240
12.5591666666667,37.4052777777778,"DPS",50
12.5591666666667,37.4058333333333,"DPS",329
12.5591666666667,37.4138888888889,"DPS",25
12.5591666666667,37.0805555555556,"DPS",70
12.5591666666667,37.0666666666667,"DPS",150
12.5591666666667,37.0777777777778,"DPS",200
12.5591666666667,37.0638888888889,"DPS",130
12.5591666666667,37.0666666666667,"DPS",220
12.5591666666667,37.1594444444444,"DPS",25
12.5591666666667,37.4205555555556,"DPS",95
12.5591666666667,37.0627777777778,"DPS",90
12.5591666666667,37.0655555555556,"DPS",60
12.5591666666667,37.0663888888889,"DPS",50
12.5591666666667,37.0711111111111,"DPS",200
12.5591666666667,37.3963888888889,"DPS",150
12.5591666666667,37.4011111111111,"DPS",134
12.5591666666667,37.4122222222222,"DPS",80
12.5591666666667,37.4166666666667,"DPS",40
12.5591666666667,37.4227777777778,"DPS",25
12.5591666666667,37.4233333333333,"DPS",55
12.5591666666667,37.4597222222222,"DPS",10
12.5591666666667,37.5055555555556,"DPS",5
12.5591666666667,37.5138888888889,"DPS",20
12.5591666666667,37.5833333333333,"DPS",96
12.5761111111111,36.7333333333333,"DPS",120
12.5761111111111,36.75,"DPS",145
12.5761111111111,36.7666666666667,"DPS",91
12.5761111111111,36.7833333333333,"DPS",355
12.5761111111111,36.8,"DPS",302
12.5761111111111,37.05,"DPS",200
12.5761111111111,37.0666666666667,"DPS",155
12.5761111111111,37.4166666666667,"DPS",105
12.5761111111111,37.4166666666667,"DPS",160
12.5761111111111,37.4277777777778,"DPS",30
12.5761111111111,37.4833333333333,"DPS",198
12.5761111111111,37.5,"DPS",51
12.5761111111111,37.6,"DPS",30
12.5761111111111,37.6333333333333,"DPS",34
12.5761111111111,37.0655555555556,"DPS",100
12.5761111111111,37.1663888888889,"DPS",90
12.5761111111111,37.4258333333333,"DPS",60
12.5761111111111,37.0666666666667,"DPS",200
12.5761111111111,37.0666666666667,"DPS",50
12.5761111111111,37.4061111111111,"DPS",125
12.5761111111111,37.4311111111111,"DPS",40
12.5761111111111,37.4833333333333,"DPS",25
12.5761111111111,37.6194444444444,"DPS",120
12.5761111111111,37.4888888888889,"DPS",75
12.5761111111111,37.5055555555556,"DPS",100
12.5761111111111,37.55,"DPS",36
12.5761111111111,37.6166666666667,"DPS",120
12.5761111111111,37.4866666666667,"DPS",80
12.5761111111111,37.0666666666667,"DPS",100
12.5761111111111,37.4972222222222,"DPS",50
12.5761111111111,37.5177777777778,"DPS",20
12.5761111111111,37.4666666666667,"DPS",50
12.5761111111111,37.0777777777778,"DPS",212
12.5761111111111,36.7652777777778,"DPS",200
12.5761111111111,37.0622222222222,"DPS",30
12.5761111111111,37.0575,"DPS",60
12.5761111111111,37.5055555555556,"DPS",45
12.5761111111111,37.0647222222222,"DPS",100
12.5761111111111,37.0666666666667,"DPS",100
12.5761111111111,37.4252777777778,"DPS",40
12.5761111111111,36.7888888888889,"DPS",72
12.5761111111111,37.5958333333333,"DPS",120
12.5761111111111,37.0569444444444,"DPS",40
12.5761111111111,37.4541666666667,"DPS",70
12.5761111111111,37.4230555555555,"DPS",50
12.5761111111111,37.4725,"DPS",5
12.5761111111111,37.0588888888889,"DPS",45
12.5761111111111,37.0558333333333,"DPS",50
12.5761111111111,37.4097222222222,"DPS",10
12.5761111111111,36.7888888888889,"DPS",107
12.5761111111111,37.0638888888889,"DPS",10
12.5761111111111,37.5030555555556,"DPS",15
12.5761111111111,37.7972222222222,"DPS",20
12.5761111111111,37.1255555555556,"DPS",50
12.5761111111111,37.0625,"DPS",50
12.5761111111111,37.4813888888889,"DPS",50
12.5761111111111,37.0608333333333,"DPS",50
12.5761111111111,37.0666666666667,"DPS",150
12.5761111111111,37.4497222222222,"DPS",70
12.5761111111111,37.0591666666667,"DPS",140
12.5761111111111,37.0597222222222,"DPS",30
12.5761111111111,36.7994444444444,"DPS",230
12.5761111111111,37.0561111111111,"DPS",35
12.5761111111111,37.0572222222222,"DPS",15
12.5761111111111,37.0636111111111,"DPS",150
12.5761111111111,37.0655555555556,"DPS",150
12.5761111111111,37.0666666666667,"DPS",80
12.5761111111111,37.0925,"DPS",550
12.5761111111111,37.4166666666667,"DPS",50
12.5761111111111,37.4311111111111,"DPS",60
12.5761111111111,37.4333333333333,"DPS",200
12.5930555555556,36.7166666666667,"DPS",12
12.5930555555556,36.7333333333333,"DPS",12
12.5930555555556,36.75,"DPS",660
12.5930555555556,36.7833333333333,"DPS",118
12.5930555555556,36.8333333333333,"DPS",280
12.5930555555556,36.9833333333333,"DPS",38
12.5930555555556,37.0497222222222,"DPS",80
12.5930555555556,37.0666666666667,"DPS",400
12.5930555555556,37.1166666666667,"DPS",600
12.5930555555556,37.1666666666667,"DPS",450
12.5930555555556,37.4,"DPS",100
12.5930555555556,37.4163888888889,"DPS",70
12.5930555555556,37.4166666666667,"DPS",695
12.5930555555556,37.4261111111111,"DPS",10
12.5930555555556,37.4333333333333,"DPS",190
12.5930555555556,37.45,"DPS",60
12.5930555555556,37.4555555555556,"DPS",75
12.5930555555556,37.4666666666667,"DPS",50
12.5930555555556,37.4833333333333,"DPS",50
12.5930555555556,37.6166666666667,"DPS",60
12.5930555555556,37.4163888888889,"DPS",70
12.5930555555556,37.4805555555556,"DPS",20
12.5930555555556,37.5175,"DPS",90
12.5930555555556,37.5163888888889,"DPS",60
12.5930555555556,37.4044444444444,"DPS",100
12.5930555555556,37.4111111111111,"DPS",25
12.5930555555556,37.4888888888889,"DPS",30
12.5930555555556,37.5055555555556,"DPS",60
12.5930555555556,37.5222222222222,"DPS",60
12.5930555555556,37.1744444444444,"DPS",10
12.5930555555556,37.1730555555555,"DPS",10
12.5930555555556,37.5863888888889,"DPS",20
12.5930555555556,37.4622222222222,"DPS",50
12.5930555555556,37.5344444444444,"DPS",20
12.5930555555556,36.7986111111111,"DPS",150
12.5930555555556,37.4794444444444,"DPS",20
12.5930555555556,37.5422222222222,"DPS",40
12.5930555555556,37.1777777777778,"DPS",10
12.5930555555556,37.4805555555556,"DPS",50
12.5930555555556,37.4266666666667,"DPS",130
12.5930555555556,37.4575,"DPS",120
12.5930555555556,37.1830555555556,"DPS",20
12.5930555555556,37.4327777777778,"DPS",60
12.5930555555556,36.7805555555556,"DPS",124
12.5930555555556,37.4305555555556,"DPS",50
12.5930555555556,37.4972222222222,"DPS",60
12.5930555555556,36.7744444444444,"DPS",85
12.5930555555556,37.4030555555556,"DPS",30
12.5930555555556,37.1713888888889,"DPS",20
12.5930555555556,37.4333333333333,"DPS",35
12.5930555555556,37.0969444444444,"DPS",180
12.5930555555556,36.8055555555556,"DPS",120
12.5930555555556,36.9333333333333,"DPS",200
12.61,36.7166666666667,"DPS",57
12.61,36.7833333333333,"DPS",280
12.61,36.8,"DPS",295
12.61,37.1333333333333,"DPS",600
12.61,37.4,"DPS",200
12.61,37.4166666666667,"DPS",1260
12.61,37.4194444444444,"DPS",25
12.61,37.4472222222222,"DPS",75
12.61,36.8666666666667,"DPS",100
12.61,37.5197222222222,"DPS",40
12.61,37.3766666666667,"DPS",200
12.61,36.85,"DPS",50
12.61,37.4497222222222,"DPS",50
12.61,37.4097222222222,"DPS",40
12.61,37.4486111111111,"DPS",50
12.61,37.3766666666667,"DPS",155
12.61,37.4266666666667,"DPS",100
12.61,37.6061111111111,"DPS",100
12.61,37.1833333333333,"DPS",50
12.61,36.8111111111111,"DPS",180
12.61,36.8455555555556,"DPS",80
12.61,37.0436111111111,"DPS",100
12.61,37.1661111111111,"DPS",420
12.61,37.4316666666667,"DPS",225
12.61,37.1766666666667,"DPS",110
12.61,37.4261111111111,"DPS",10
12.61,37.3736111111111,"DPS",100
12.61,37.1702777777778,"DPS",100
12.61,37.3766666666667,"DPS",95
12.61,37.5611111111111,"DPS",120
12.61,37.6144444444444,"DPS",80
12.61,36.8052777777778,"DPS",150
12.61,37.1638888888889,"DPS",140
12.61,37.18,"DPS",160
12.61,37.3972222222222,"DPS",130
12.61,37.4633333333333,"DPS",50
12.61,37.4638888888889,"DPS",70
12.61,37.42,"DPS",50
12.61,37.1494444444444,"DPS",200
12.61,37.135,"DPS",120
12.61,37.4166666666667,"DPS",60
12.61,36.8266666666667,"DPS",140
12.61,37.0666666666667,"DPS",100
12.61,37.1166666666667,"DPS",30
12.61,37.1763888888889,"DPS",130
12.61,37.1811111111111,"DPS",70
12.61,37.6061111111111,"DPS",110
12.61,37.0330555555556,"DPS",20
12.61,37.1594444444444,"DPS",400
12.61,37.15,"DPS",550
12.61,37.1555555555556,"DPS",220
12.61,37.1666666666667,"DPS",50
12.61,37.4166666666667,"DPS",50
12.61,37.4358333333333,"DPS",130
12.6269444444444,36.3166666666667,"DPS",24
12.6269444444444,36.7666666666667,"DPS",167
12.6269444444444,36.8,"DPS",500
12.6269444444444,37.0666666666667,"DPS",800
12.6269444444444,37.0833333333333,"DPS",400
12.6269444444444,37.0977777777778,"DPS",10
12.6269444444444,37.1666666666667,"DPS",220
12.6269444444444,37.2,"DPS",600
12.6269444444444,37.2666666666667,"DPS",2
12.6269444444444,37.4,"DPS",20
12.6269444444444,37.4097222222222,"DPS",35
12.6269444444444,37.41,"DPS",50
12.6269444444444,37.4166666666667,"DPS",150
12.6269444444444,37.4333333333333,"DPS",60
12.6269444444444,37.1666666666667,"DPS",90
12.6269444444444,37.2155555555556,"DPS",120
12.6269444444444,36.7816666666667,"DPS",80
12.6269444444444,37.4238888888889,"DPS",15
12.6269444444444,37.4352777777778,"DPS",85
12.6269444444444,37.1697222222222,"DPS",100
12.6269444444444,37.0333333333333,"DPS",50
12.6269444444444,37.5194444444444,"DPS",180
12.6269444444444,37.1852777777778,"DPS",80
12.6269444444444,37.4419444444444,"DPS",80
12.6269444444444,37.4983333333333,"DPS",20
12.6269444444444,37.4,"DPS",50
12.6269444444444,36.8055555555556,"DPS",120
12.6269444444444,37.4108333333333,"DPS",60
12.6269444444444,37.4286111111111,"DPS",20
12.6269444444444,37.1794444444444,"DPS",120
12.6269444444444,37.1733333333333,"DPS",260
12.6269444444444,36.84,"DPS",15
12.6269444444444,37.4416666666667,"DPS",120
12.6269444444444,37.0163888888889,"DPS",20
12.6269444444444,37.0166666666667,"DPS",170
12.6269444444444,37.0508333333333,"DPS",110
12.6269444444444,37.1694444444444,"DPS",100
12.6269444444444,37.0472222222222,"DPS",130
12.6269444444444,37.1580555555556,"DPS",100
12.6269444444444,37.4125,"DPS",35
12.6269444444444,37.1905555555556,"DPS",80
12.6269444444444,37.1830555555556,"DPS",100
12.6269444444444,36.9255555555556,"DPS",200
12.6269444444444,37.1852777777778,"DPS",100
12.6269444444444,37.415,"DPS",15
12.6269444444444,37.0127777777778,"DPS",474
12.6269444444444,37.0177777777778,"DPS",80
12.6269444444444,37.0663888888889,"DPS",100
12.6269444444444,37.1802777777778,"DPS",120
12.6269444444444,37.1816666666667,"DPS",100
12.6269444444444,36.7655555555556,"DPS",100
12.6269444444444,37.4327777777778,"DPS",40
12.6269444444444,37.1833333333333,"DPS",100
12.6269444444444,37.4333333333333,"DPS",30
12.6269444444444,37.4516666666667,"DPS",25
12.6269444444444,37.0094444444444,"DPS",647
12.6269444444444,37.0372222222222,"DPS",70
12.6269444444444,37.0497222222222,"DPS",150
12.6269444444444,37.1677777777778,"DPS",120
12.6269444444444,37.1741666666667,"DPS",100
12.6269444444444,37.1994444444444,"DPS",30
12.6269444444444,36.9497222222222,"DPS",50
12.6269444444444,37.1805555555556,"DPS",130
12.6269444444444,37.1813888888889,"DPS",110
12.6269444444444,37.1830555555556,"DPS",40
12.6269444444444,37.1886111111111,"DPS",118
12.6269444444444,36.95,"DPS",15
12.6269444444444,37.0225,"DPS",90
12.6269444444444,37.0333333333333,"DPS",200
12.6269444444444,37.0544444444444,"DPS",30
12.6269444444444,37.1838888888889,"DPS",110
12.6269444444444,37.4111111111111,"DPS",65
12.6269444444444,37.4161111111111,"DPS",50
12.6269444444444,37.4333333333333,"DPS",160
12.6438888888889,36.7166666666667,"DPS",130
12.6438888888889,36.75,"DPS",60
12.6438888888889,36.7833333333333,"DPS",56
12.6438888888889,36.8,"DPS",50
12.6438888888889,36.8166666666667,"DPS",400
12.6438888888889,36.8333333333333,"DPS",120
12.6438888888889,37.0463888888889,"DPS",110
12.6438888888889,37.1663888888889,"DPS",90
12.6438888888889,37.1711111111111,"DPS",10
12.6438888888889,37.1833333333333,"DPS",80
12.6438888888889,37.4,"DPS",100
12.6438888888889,37.45,"DPS",20
12.6438888888889,37.1741666666667,"DPS",20
12.6438888888889,37.1927777777778,"DPS",90
12.6438888888889,37.1816666666667,"DPS",90
12.6438888888889,37.1833333333333,"DPS",60
12.6438888888889,37.1888888888889,"DPS",90
12.6438888888889,37.1958333333333,"DPS",110
12.6438888888889,37.1683333333333,"DPS",90
12.6438888888889,36.8616666666667,"DPS",80
12.6438888888889,37.4638888888889,"DPS",50
12.6438888888889,37.1394444444444,"DPS",150
12.6438888888889,37.1730555555555,"DPS",20
12.6438888888889,37.1833333333333,"DPS",90
12.6438888888889,37.1802777777778,"DPS",10
12.6438888888889,37.1763888888889,"DPS",20
12.6438888888889,36.7388888888889,"DPS",34
12.6438888888889,37.1672222222222,"DPS",20
12.6438888888889,37.1722222222222,"DPS",40
12.6438888888889,37.1805555555556,"DPS",40
12.6438888888889,37.1888888888889,"DPS",170
12.6438888888889,37.1972222222222,"DPS",60
12.6438888888889,37.1738888888889,"DPS",10
12.6438888888889,37.0244444444444,"DPS",10
12.6438888888889,37.1533333333333,"DPS",225
12.6438888888889,37.1536111111111,"DPS",30
12.6438888888889,37.1744444444444,"DPS",10
12.6438888888889,37.1819444444444,"DPS",20
12.6438888888889,37.1944444444444,"DPS",180
12.6438888888889,37.4036111111111,"DPS",50
12.6438888888889,37.5727777777778,"DPS",82
12.6438888888889,36.9575,"DPS",85
12.6438888888889,37.1561111111111,"DPS",445
12.6438888888889,37.1744444444444,"DPS",10
12.6438888888889,37.1797222222222,"DPS",5
12.6438888888889,37.1894444444444,"DPS",50
12.6438888888889,37.1744444444444,"DPS",86
12.6438888888889,37.1747222222222,"DPS",65
12.6438888888889,37.2761111111111,"DPS",80
12.6438888888889,37.0522222222222,"DPS",100
12.6438888888889,37.0566666666667,"DPS",100
12.6438888888889,37.1744444444444,"DPS",170
12.6438888888889,37.1913888888889,"DPS",90
12.6438888888889,37.0394444444444,"DPS",80
12.6438888888889,37.1952777777778,"DPS",80
12.6438888888889,37.1741666666667,"DPS",20
12.6438888888889,37.1755555555556,"DPS",10
12.6438888888889,37.1838888888889,"DPS",500
12.6438888888889,37.0547222222222,"DPS",200
12.6438888888889,37.1738888888889,"DPS",5
12.6438888888889,37.1944444444444,"DPS",90
12.6438888888889,37.1955555555556,"DPS",100
12.6438888888889,37.1722222222222,"DPS",60
12.6438888888889,37.1805555555556,"DPS",20
12.6438888888889,37.0377777777778,"DPS",150
12.6438888888889,37.17,"DPS",50
12.6438888888889,37.05,"DPS",50
12.6438888888889,37.0294444444444,"DPS",32
12.6438888888889,37.1672222222222,"DPS",40
12.6438888888889,37.1802777777778,"DPS",160
12.6438888888889,36.8405555555556,"DPS",50
12.6438888888889,37.465,"DPS",200
12.6438888888889,36.8333333333333,"DPS",120
12.6438888888889,37.1722222222222,"DPS",15
12.6438888888889,37.1805555555556,"DPS",20
12.6438888888889,37.1816666666667,"DPS",10
12.6438888888889,37.2,"DPS",60
12.6438888888889,37.4494444444444,"DPS",80
12.6438888888889,37.1713888888889,"DPS",20
12.6438888888889,37.1822222222222,"DPS",220
12.6438888888889,37.0477777777778,"DPS",100
12.6438888888889,37.0505555555556,"DPS",120
12.6438888888889,37.1958333333333,"DPS",150
12.6438888888889,36.8216666666667,"DPS",180
12.6438888888889,37.0547222222222,"DPS",140
12.6438888888889,37.1744444444444,"DPS",10
12.6438888888889,37.4397222222222,"DPS",60
12.6438888888889,37.4472222222222,"DPS",120
12.6438888888889,37.4147222222222,"DPS",60
12.6438888888889,37.4408333333333,"DPS",220
12.6438888888889,37.1675,"DPS",10
12.6438888888889,37.1683333333333,"DPS",5
12.6438888888889,37.1769444444444,"DPS",124
12.6438888888889,37.4366666666667,"DPS",100
12.6438888888889,37.0277777777778,"DPS",70
12.6438888888889,37.0497222222222,"DPS",130
12.6438888888889,37.1638888888889,"DPS",130
12.6438888888889,37.1677777777778,"DPS",5
12.6438888888889,37.1830555555556,"DPS",500
12.6438888888889,37.1833333333333,"DPS",150
12.6438888888889,37.1994444444444,"DPS",50
12.6438888888889,37.2,"DPS",388
12.6438888888889,37.3672222222222,"DPS",25
12.6438888888889,37.4305555555556,"DPS",90
12.6438888888889,37.4338888888889,"DPS",130
12.6438888888889,37.4638888888889,"DPS",70
12.6438888888889,37.1702777777778,"DPS",20
12.6438888888889,37.1827777777778,"DPS",100
12.6438888888889,37.4477777777778,"DPS",50
12.6438888888889,36.9686111111111,"DPS",20
12.6438888888889,37.0397222222222,"DPS",170
12.6438888888889,37.1683333333333,"DPS",20
12.6438888888889,36.9666666666667,"DPS",50
12.6438888888889,37.1494444444444,"DPS",165
12.6438888888889,37.1541666666667,"DPS",400
12.6438888888889,37.1638888888889,"DPS",90
12.6438888888889,37.1711111111111,"DPS",110
12.6438888888889,37.1805555555556,"DPS",10
12.6438888888889,37.1819444444444,"DPS",100
12.6438888888889,37.1833333333333,"DPS",200
12.6438888888889,37.1961111111111,"DPS",120
12.6438888888889,37.4127777777778,"DPS",25
12.6438888888889,37.1686111111111,"DPS",30
12.6438888888889,37.1730555555555,"DPS",30
12.6438888888889,37.4083333333333,"DPS",100
12.6438888888889,37.0333333333333,"DPS",135
12.6438888888889,37.0358333333333,"DPS",130
12.6438888888889,37.1494444444444,"DPS",240
12.6438888888889,37.1638888888889,"DPS",100
12.6438888888889,37.1686111111111,"DPS",10
12.6438888888889,37.1688888888889,"DPS",10
12.6438888888889,37.1827777777778,"DPS",710
12.6438888888889,37.1836111111111,"DPS",200
12.6438888888889,37.1986111111111,"DPS",100
12.6438888888889,37.1994444444444,"DPS",150
12.6438888888889,37.1763888888889,"DPS",110
12.6438888888889,37.1805555555556,"DPS",130
12.6438888888889,37.1994444444444,"DPS",100
12.6438888888889,37.45,"DPS",100
12.6438888888889,36.8327777777778,"DPS",50
12.6438888888889,37.0411111111111,"DPS",70
12.6438888888889,37.0444444444444,"DPS",100
12.6438888888889,37.0527777777778,"DPS",150
12.6438888888889,37.1408333333333,"DPS",150
12.6438888888889,37.1744444444444,"DPS",400
12.6438888888889,37.1769444444444,"DPS",100
12.6438888888889,37.18,"DPS",60
12.6438888888889,37.1827777777778,"DPS",50
12.6438888888889,37.1833333333333,"DPS",660
12.6438888888889,37.4158333333333,"DPS",50
12.6438888888889,37.4575,"DPS",30
12.6608333333333,36.7,"DPS",20
12.6608333333333,36.7166666666667,"DPS",26
12.6608333333333,36.7333333333333,"DPS",66
12.6608333333333,36.75,"DPS",25
12.6608333333333,36.7666666666667,"DPS",48
12.6608333333333,36.8166666666667,"DPS",78
12.6608333333333,36.8333333333333,"DPS",240
12.6608333333333,36.8666666666667,"DPS",160
12.6608333333333,36.9333333333333,"DPS",100
12.6608333333333,36.95,"DPS",100
12.6608333333333,36.9666666666667,"DPS",100
12.6608333333333,37.0166666666667,"DPS",200
12.6608333333333,37.0305555555556,"DPS",90
12.6608333333333,37.0333333333333,"DPS",100
12.6608333333333,37.0452777777778,"DPS",100
12.6608333333333,37.0666666666667,"DPS",100
12.6608333333333,37.1333333333333,"DPS",1500
12.6608333333333,37.15,"DPS",1050
12.6608333333333,37.1666666666667,"DPS",470
12.6608333333333,37.1805555555556,"DPS",35
12.6608333333333,37.4,"DPS",350
12.6608333333333,37.4333333333333,"DPS",255
12.6608333333333,37.4402777777778,"DPS",20
12.6608333333333,37.45,"DPS",50
12.6608333333333,37.4644444444444,"DPS",90
12.6608333333333,37.1652777777778,"DPS",100
12.6608333333333,37.1733333333333,"DPS",50
12.6608333333333,37.1858333333333,"DPS",100
12.6608333333333,37.1661111111111,"DPS",100
12.6608333333333,36.8588888888889,"DPS",90
12.6608333333333,37.4477777777778,"DPS",180
12.6608333333333,37.4497222222222,"DPS",80
12.6608333333333,37.1655555555556,"DPS",100
12.6608333333333,37.4144444444444,"DPS",70
12.6608333333333,37.1869444444444,"DPS",70
12.6608333333333,37.1875,"DPS",100
12.6608333333333,37.3952777777778,"DPS",30
12.6608333333333,36.8227777777778,"DPS",55
12.6608333333333,37.0333333333333,"DPS",100
12.6608333333333,37.1555555555556,"DPS",380
12.6608333333333,37.1566666666667,"DPS",70
12.6608333333333,37.1833333333333,"DPS",600
12.6608333333333,37.3175,"DPS",414
12.6608333333333,37.1736111111111,"DPS",90
12.6608333333333,37.1786111111111,"DPS",40
12.6608333333333,37.1833333333333,"DPS",60
12.6608333333333,37.4430555555556,"DPS",50
12.6608333333333,37.4597222222222,"DPS",40
12.6608333333333,37.1708333333333,"DPS",50
12.6608333333333,37.1725,"DPS",400
12.6608333333333,37.45,"DPS",25
12.6608333333333,37.4522222222222,"DPS",20
12.6608333333333,37.0333333333333,"DPS",100
12.6608333333333,37.17,"DPS",195
12.6608333333333,37.1805555555556,"DPS",130
12.6608333333333,37.1361111111111,"DPS",120
12.6608333333333,37.1722222222222,"DPS",110
12.6608333333333,37.0341666666667,"DPS",120
12.6608333333333,37.1738888888889,"DPS",10
12.6608333333333,37.4102777777778,"DPS",180
12.6608333333333,37.0333333333333,"DPS",100
12.6608333333333,37.1366666666667,"DPS",50
12.6608333333333,37.1394444444444,"DPS",320
12.6608333333333,37.1744444444444,"DPS",10
12.6608333333333,37.45,"DPS",120
12.6608333333333,37.1744444444444,"DPS",35
12.6608333333333,37.1747222222222,"DPS",20
12.6608333333333,37.1833333333333,"DPS",450
12.6608333333333,37.0305555555556,"DPS",150
12.6608333333333,37.0411111111111,"DPS",20
12.6608333333333,37.1744444444444,"DPS",50
12.6608333333333,37.1744444444444,"DPS",25
12.6608333333333,37.1747222222222,"DPS",5
12.6608333333333,37.0333333333333,"DPS",80
12.6608333333333,37.1569444444444,"DPS",70
12.6608333333333,37.1833333333333,"DPS",250
12.6608333333333,36.8333333333333,"DPS",50
12.6608333333333,37.1722222222222,"DPS",10
12.6608333333333,37.1458333333333,"DPS",50
12.6608333333333,37.1711111111111,"DPS",100
12.6608333333333,37.4338888888889,"DPS",80
12.6608333333333,37.0333333333333,"DPS",100
12.6608333333333,37.1919444444444,"DPS",170
12.6608333333333,37.0333333333333,"DPS",100
12.6608333333333,37.1941666666667,"DPS",120
12.6608333333333,37.0325,"DPS",120
12.6608333333333,37.1722222222222,"DPS",5
12.6608333333333,37.1805555555556,"DPS",20
12.6608333333333,37.1833333333333,"DPS",100
12.6608333333333,37.1861111111111,"DPS",80
12.6608333333333,37.4305555555556,"DPS",70
12.6608333333333,37.4141666666667,"DPS",40
12.6608333333333,36.84,"DPS",75
12.6608333333333,37.0308333333333,"DPS",100
12.6608333333333,37.1955555555556,"DPS",50
12.6608333333333,37.1852777777778,"DPS",50
12.6608333333333,37.45,"DPS",50
12.6608333333333,37.0333333333333,"DPS",100
12.6608333333333,37.4305555555556,"DPS",24
12.6608333333333,37.1830555555556,"DPS",20
12.6608333333333,37.1322222222222,"DPS",30
12.6608333333333,37.1822222222222,"DPS",40
12.6608333333333,37.395,"DPS",100
12.6608333333333,37.1675,"DPS",10
12.6608333333333,37.4233333333333,"DPS",70
12.6608333333333,37.0230555555556,"DPS",120
12.6608333333333,37.1638888888889,"DPS",90
12.6608333333333,37.1775,"DPS",100
12.6608333333333,37.1788888888889,"DPS",40
12.6608333333333,37.1827777777778,"DPS",40
12.6608333333333,37.0194444444444,"DPS",130
12.6608333333333,37.4147222222222,"DPS",10
12.6608333333333,37.0333333333333,"DPS",100
12.6608333333333,37.1697222222222,"DPS",10
12.6608333333333,37.1827777777778,"DPS",80
12.6608333333333,37.1833333333333,"DPS",120
12.6608333333333,37.1933333333333,"DPS",100
12.6608333333333,37.4013888888889,"DPS",35
12.6608333333333,37.0388888888889,"DPS",170
12.6608333333333,37.1663888888889,"DPS",40
12.6608333333333,37.1833333333333,"DPS",80
12.6608333333333,37.0333333333333,"DPS",100
12.6608333333333,37.4366666666667,"DPS",25
12.6608333333333,37.0313888888889,"DPS",150
12.6608333333333,37.1686111111111,"DPS",10
12.6608333333333,37.0327777777778,"DPS",100
12.6608333333333,37.1686111111111,"DPS",40
12.6608333333333,37.1833333333333,"DPS",290
12.6608333333333,37.1994444444444,"DPS",150
12.6608333333333,37.1425,"DPS",300
12.6608333333333,37.1722222222222,"DPS",90
12.6608333333333,37.1791666666667,"DPS",110
12.6608333333333,37.1961111111111,"DPS",90
12.6608333333333,37.4327777777778,"DPS",250
12.6608333333333,37.0166666666667,"DPS",100
12.6608333333333,37.0238888888889,"DPS",100
12.6608333333333,37.0241666666667,"DPS",110
12.6608333333333,37.0277777777778,"DPS",150
12.6608333333333,37.0286111111111,"DPS",100
12.6608333333333,37.0305555555556,"DPS",150
12.6608333333333,37.0308333333333,"DPS",103
12.6608333333333,37.0311111111111,"DPS",90
12.6608333333333,37.0322222222222,"DPS",100
12.6608333333333,37.1166666666667,"DPS",322
12.6608333333333,37.1333333333333,"DPS",336
12.6608333333333,37.1686111111111,"DPS",90
12.6608333333333,37.1805555555556,"DPS",100
12.6608333333333,37.1825,"DPS",120
12.6608333333333,37.1833333333333,"DPS",80
12.6608333333333,37.1833333333333,"DPS",90
12.6608333333333,37.1844444444444,"DPS",80
12.6608333333333,37.4141666666667,"DPS",50
12.6608333333333,37.4233333333333,"DPS",40
12.6608333333333,37.4333333333333,"DPS",30
12.6608333333333,37.4333333333333,"DPS",35
12.6608333333333,37.44,"DPS",250
12.6608333333333,37.45,"DPS",50
12.6608333333333,37.4594444444445,"DPS",30
12.6777777777778,36.6833333333333,"DPS",40
12.6777777777778,36.75,"DPS",130
12.6777777777778,36.7833333333333,"DPS",90
12.6777777777778,36.8,"DPS",187
12.6777777777778,36.8333333333333,"DPS",564
12.6777777777778,36.85,"DPS",60
12.6777777777778,36.9,"DPS",120
12.6777777777778,36.9166666666667,"DPS",441
12.6777777777778,36.9833333333333,"DPS",568
12.6777777777778,37,"DPS",42
12.6777777777778,37.0138888888889,"DPS",30
12.6777777777778,37.0186111111111,"DPS",170
12.6777777777778,37.0266666666667,"DPS",100
12.6777777777778,37.0419444444444,"DPS",180
12.6777777777778,37.0666666666667,"DPS",100
12.6777777777778,37.1,"DPS",300
12.6777777777778,37.1166666666667,"DPS",600
12.6777777777778,37.1333333333333,"DPS",1490
12.6777777777778,37.15,"DPS",1210
12.6777777777778,37.1666666666667,"DPS",150
12.6777777777778,37.4166666666667,"DPS",420
12.6777777777778,37.4333333333333,"DPS",30
12.6777777777778,37.4497222222222,"DPS",90
12.6777777777778,37.4577777777778,"DPS",20
12.6777777777778,37.6611111111111,"DPS",50
12.6777777777778,37.4266666666667,"DPS",100
12.6777777777778,37.1230555555556,"DPS",120
