"","SPECIES","LON","LAT","KG","DEPTH"
"14032","HKE",12.88,37.47,60,-97
"14033","MUT",12.88,37.47,30,-97
"14034","ARS",12.9,37.47,25,-76
"14035","DPS",12.93,37.47,790,-53
"14036","HKE",12.93,37.47,160,-53
"14037","MUT",12.93,37.47,240,-53
"14038","DPS",12.95,37.47,180,-52
"14039","HKE",12.95,37.47,45,-52
"14064","DPS",11.73,37.48,32,-92
"14065","NEP",11.73,37.48,5,-92
"14068","HKE",11.8,37.48,5,-57
"14069","MUT",11.85,37.48,30,-79
"14070","DPS",12.14,37.48,25,-69
"14071","HKE",12.14,37.48,20,-69
"14072","DPS",12.17,37.48,300,-64
"14076","DPS",12.37,37.48,55,-67
"14077","HKE",12.37,37.48,50,-67
"14078","MUT",12.37,37.48,10,-67
"14079","HKE",12.39,37.48,55,-70
"14080","DPS",12.41,37.48,225,-91
"14081","HKE",12.41,37.48,15,-91
"14082","DPS",12.42,37.48,120,-91
"14083","DPS",12.44,37.48,190,-107
"14084","DPS",12.46,37.48,942,-127
"14085","HKE",12.46,37.48,85,-127
"14086","MUT",12.46,37.48,15,-127
"14087","NEP",12.46,37.48,60,-127
"14088","DPS",12.47,37.48,153,-127
"14089","HKE",12.47,37.48,15,-127
"14090","MUT",12.47,37.48,40,-127
"14091","NEP",12.47,37.48,25,-127
"14092","DPS",12.49,37.48,325,-126
"14093","HKE",12.49,37.48,245,-126
"14094","MUT",12.49,37.48,60,-126
"14095","DPS",12.51,37.48,110,-108
"14096","HKE",12.51,37.48,140,-108
"14097","MUT",12.51,37.48,35,-108
"14098","DPS",12.53,37.48,602,-104
"14099","HKE",12.53,37.48,30,-104
"14100","ARS",12.54,37.48,15,-104
"14101","DPS",12.54,37.48,440,-104
"14102","DPS",12.56,37.48,302,-96
"14103","HKE",12.56,37.48,20,-96
"14104","NEP",12.56,37.48,5,-96
"14105","DPS",12.58,37.48,273,-92
"14106","HKE",12.58,37.48,90,-92
"14107","MUT",12.58,37.48,10,-92
"14108","DPS",12.59,37.48,140,-92
"14109","HKE",12.59,37.48,120,-92
"14110","MUT",12.59,37.48,12,-92
"14111","DPS",12.68,37.48,25,-89
"14112","HKE",12.68,37.48,50,-89
"14113","MUT",12.68,37.48,8,-89
"14114","DPS",12.69,37.48,850,-89
"14115","HKE",12.69,37.48,310,-89
"14116","MUT",12.69,37.48,20,-89
"14117","DPS",12.71,37.48,20,-96
"14118","HKE",12.71,37.48,35,-96
"14119","MUT",12.73,37.48,30,-94
"14120","DPS",12.75,37.48,150,-96
"14121","MUT",12.75,37.48,50,-96
"14122","DPS",12.78,37.48,100,-90
"14123","HKE",12.78,37.48,20,-90
"14124","DPS",12.8,37.48,512,-87
"14125","HKE",12.8,37.48,869,-87
"14126","MUT",12.8,37.48,805,-87
"14127","DPS",12.81,37.48,615,-86
"14128","HKE",12.81,37.48,135,-86
"14129","MUT",12.81,37.48,145,-86
"14130","DPS",12.83,37.48,185,-90
"14131","HKE",12.83,37.48,100,-90
"14132","MUT",12.83,37.48,15,-90
"14133","DPS",12.85,37.48,420,-100
"14134","HKE",12.85,37.48,185,-100
"14135","MUT",12.85,37.48,20,-100
"14136","NEP",12.85,37.48,12,-100
"14137","ARS",12.86,37.48,310,-94
"14139","HKE",12.86,37.48,415,-94
"14140","MUT",12.86,37.48,250,-94
"14141","NEP",12.86,37.48,430,-94
"14142","DPS",12.88,37.48,390,-90
"14143","HKE",12.88,37.48,145,-90
"14144","MUT",12.88,37.48,130,-90
"14145","DPS",12.9,37.48,70,-65
"14146","HKE",12.9,37.48,90,-65
"14147","MUT",12.9,37.48,34,-65
"14190","DPS",12.14,37.49,125,-69
"14191","HKE",12.14,37.49,90,-69
"14192","MUT",12.14,37.49,80,-69
"14194","DPS",12.41,37.49,180,-91
"14195","DPS",12.42,37.49,240,-91
"14196","DPS",12.44,37.49,168,-107
"14197","DPS",12.46,37.49,349,-127
"14198","HKE",12.46,37.49,35,-127
"14199","DPS",12.47,37.49,20,-127
"14200","HKE",12.47,37.49,20,-127
"14201","MUT",12.47,37.49,5,-127
"14202","DPS",12.49,37.49,385,-126
"14203","HKE",12.49,37.49,215,-126
"14204","MUT",12.49,37.49,30,-126
"14205","DPS",12.51,37.49,660,-108
"14206","HKE",12.51,37.49,490,-108
"14207","MUT",12.51,37.49,78,-108
"14208","DPS",12.53,37.49,215,-104
"14209","HKE",12.53,37.49,45,-104
"14210","DPS",12.54,37.49,95,-104
"14211","HKE",12.54,37.49,55,-104
"14212","MUT",12.54,37.49,15,-104
"14213","DPS",12.56,37.49,50,-96
"14214","NEP",12.56,37.49,30,-96
"14215","DPS",12.58,37.49,155,-92
"14216","HKE",12.58,37.49,100,-92
"14217","MUT",12.58,37.49,21,-92
"14218","DPS",12.59,37.49,30,-92
"14219","HKE",12.59,37.49,40,-92
"14220","MUT",12.59,37.49,15,-92
"14221","MUT",12.63,37.49,30,-89
"14222","HKE",12.71,37.49,80,-96
"14223","MUT",12.71,37.49,10,-96
"14224","DPS",12.73,37.49,30,-94
"14225","HKE",12.73,37.49,15,-94
"14226","MUT",12.73,37.49,12,-94
"14227","DPS",12.76,37.49,20,-92
"14228","HKE",12.76,37.49,35,-92
"14229","MUT",12.76,37.49,35,-92
"14230","DPS",12.83,37.49,10,-90
"14231","HKE",12.83,37.49,5,-90
"14232","DPS",12.85,37.49,55,-100
"14233","HKE",12.85,37.49,75,-100
"14234","MUT",12.85,37.49,25,-100
"14235","DPS",12.86,37.49,100,-94
"14236","HKE",12.86,37.49,75,-94
"14237","MUT",12.86,37.49,55,-94
"14238","DPS",12.88,37.49,470,-90
"14239","HKE",12.88,37.49,145,-90
"14274","ARA",11.64,37.5,60,-231
"14275","ARS",11.64,37.5,140,-231
"14277","DPS",11.95,37.5,70,-101
"14278","HKE",11.95,37.5,105,-101
"14279","MUT",11.95,37.5,20,-101
"14280","HKE",11.98,37.5,15,-100
"14281","MUT",11.98,37.5,5,-100
"14282","ARA",12,37.5,30,-98
"14283","ARS",12,37.5,12,-98
"14284","DPS",12,37.5,67,-98
"14285","HKE",12,37.5,65,-98
"14286","MUT",12,37.5,15,-98
"14287","NEP",12,37.5,13,-98
"14288","HKE",12.02,37.5,10,-96
"14289","DPS",12.05,37.5,52,-93
"14290","HKE",12.05,37.5,75,-93
"14291","NEP",12.05,37.5,21,-93
"14292","DPS",12.14,37.5,180,-68
"14293","ARS",12.17,37.5,420,-61
"14297","DPS",12.34,37.5,372,-62
"14298","HKE",12.34,37.5,20,-62
"14299","HKE",12.39,37.5,24,-65
"14300","MUT",12.39,37.5,24,-65
"14301","ARS",12.41,37.5,12,-84
"14302","DPS",12.41,37.5,764,-84
"14303","HKE",12.41,37.5,40,-84
"14304","DPS",12.42,37.5,585,-84
"14305","HKE",12.42,37.5,115,-84
"14306","MUT",12.42,37.5,30,-84
"14307","DPS",12.44,37.5,320,-99
"14308","DPS",12.46,37.5,206,-117
"14309","HKE",12.46,37.5,95,-117
"14310","DPS",12.47,37.5,323,-117
"14311","HKE",12.47,37.5,170,-117
"14312","MUT",12.47,37.5,40,-117
"14314","HKE",12.49,37.5,410,-117
"14315","MUT",12.49,37.5,190,-117
"14316","DPS",12.51,37.5,584,-104
"14317","HKE",12.51,37.5,340,-104
"14318","MUT",12.51,37.5,160,-104
"14319","DPS",12.53,37.5,585,-96
"14320","HKE",12.53,37.5,295,-96
"14321","MUT",12.53,37.5,65,-96
"14322","ARA",12.54,37.5,15,-96
"14323","DPS",12.54,37.5,139,-96
"14324","HKE",12.54,37.5,94,-96
"14325","MUT",12.54,37.5,19,-96
"14326","NEP",12.54,37.5,25,-96
"14327","DPS",12.56,37.5,25,-85
"14328","HKE",12.56,37.5,20,-85
"14329","MUT",12.56,37.5,56,-85
"14330","DPS",12.58,37.5,116,-84
"14331","HKE",12.58,37.5,50,-84
"14332","DPS",12.59,37.5,60,-84
"14333","HKE",12.59,37.5,75,-84
"14334","MUT",12.59,37.5,10,-84
"14335","HKE",12.61,37.5,10,-84
"14336","DPS",12.63,37.5,20,-77
"14337","HKE",12.63,37.5,25,-77
"14338","MUT",12.63,37.5,10,-77
"14339","DPS",12.73,37.5,20,-76
"14340","HKE",12.73,37.5,10,-76
"14341","DPS",12.76,37.5,30,-74
"14342","HKE",12.76,37.5,25,-74
"14343","MUT",12.76,37.5,6,-74
"14344","DPS",12.83,37.5,5,-73
"14345","HKE",12.83,37.5,10,-73
"14346","DPS",12.86,37.5,875,-66
"14347","HKE",12.86,37.5,175,-66
"14348","MUT",12.86,37.5,9,-66
"14387","DPS",11.85,37.51,55,-75
"14388","HKE",11.85,37.51,50,-75
"14389","DPS",11.98,37.51,50,-103
"14390","DPS",12.08,37.51,180,-93
"14391","HKE",12.08,37.51,135,-93
"14392","MUT",12.08,37.51,20,-93
"14393","DPS",12.14,37.51,60,-67
"14394","ARS",12.15,37.51,32,-64
"14395","DPS",12.15,37.51,72,-64
"14396","MUT",12.2,37.51,3,-57
"14397","ARS",12.37,37.51,10,-62
"14398","DPS",12.37,37.51,10,-62
"14399","HKE",12.37,37.51,20,-62
"14400","DPS",12.41,37.51,5,-86
"14401","HKE",12.41,37.51,35,-86
"14402","MUT",12.41,37.51,20,-86
"14403","NEP",12.41,37.51,35,-86
"14404","DPS",12.44,37.51,80,-98
"14405","HKE",12.44,37.51,70,-98
"14406","NEP",12.44,37.51,100,-98
"14407","DPS",12.46,37.51,191,-106
"14408","HKE",12.46,37.51,125,-106
"14409","MUT",12.46,37.51,25,-106
"14410","NEP",12.46,37.51,155,-106
"14411","DPS",12.47,37.51,243,-106
"14412","HKE",12.47,37.51,55,-106
"14413","MUT",12.47,37.51,13,-106
"14414","NEP",12.47,37.51,111,-106
"14415","DPS",12.49,37.51,860,-107
"14416","HKE",12.49,37.51,335,-107
"14417","MUT",12.49,37.51,86,-107
"14418","NEP",12.49,37.51,95,-107
"14419","DPS",12.51,37.51,557,-101
"14420","HKE",12.51,37.51,495,-101
"14421","MUT",12.51,37.51,115,-101
"14422","NEP",12.51,37.51,375,-101
"14423","DPS",12.53,37.51,605,-91
"14424","HKE",12.53,37.51,335,-91
"14425","MUT",12.53,37.51,63,-91
"14426","NEP",12.53,37.51,125,-91
"14427","DPS",12.54,37.51,105,-91
"14428","HKE",12.54,37.51,180,-91
"14429","MUT",12.54,37.51,30,-91
"14430","NEP",12.54,37.51,50,-91
"14431","DPS",12.56,37.51,190,-78
"14432","HKE",12.56,37.51,350,-78
"14433","MUT",12.56,37.51,65,-78
"14434","NEP",12.56,37.51,431,-78
"14435","DPS",12.58,37.51,145,-76
"14436","HKE",12.58,37.51,210,-76
"14437","MUT",12.58,37.51,10,-76
"14438","NEP",12.58,37.51,50,-76
"14439","DPS",12.59,37.51,60,-76
"14440","HKE",12.59,37.51,70,-76
"14441","HKE",12.61,37.51,65,-77
"14442","DPS",12.68,37.51,200,-56
"14443","HKE",12.68,37.51,100,-56
"14444","MUT",12.68,37.51,50,-56
"14447","MUT",12.85,37.51,280,-51
"14472","DPS",11.71,37.52,30,-104
"14473","HKE",11.71,37.52,30,-104
"14474","NEP",11.71,37.52,5,-104
"14475","ARA",11.76,37.52,35,-54
"14476","DPS",11.76,37.52,85,-54
"14477","HKE",11.76,37.52,60,-54
"14478","MUT",11.76,37.52,15,-54
"14479","ARS",12.02,37.52,40,-100
"14480","DPS",12.02,37.52,120,-100
"14481","HKE",12.2,37.52,35,-57
"14482","DPS",12.39,37.52,134,-66
"14483","HKE",12.39,37.52,30,-66
"14484","HKE",12.46,37.52,28,-106
"14485","MUT",12.46,37.52,57,-106
"14486","DPS",12.47,37.52,105,-106
"14487","HKE",12.47,37.52,90,-106
"14488","MUT",12.47,37.52,5,-106
"14489","DPS",12.49,37.52,340,-107
"14490","HKE",12.49,37.52,150,-107
"14491","MUT",12.49,37.52,25,-107
"14492","DPS",12.51,37.52,515,-101
"14493","HKE",12.51,37.52,335,-101
"14494","MUT",12.51,37.52,105,-101
"14495","DPS",12.53,37.52,125,-91
"14496","HKE",12.53,37.52,45,-91
"14497","MUT",12.53,37.52,10,-91
"14498","NEP",12.53,37.52,5,-91
"14499","DPS",12.54,37.52,125,-91
"14500","HKE",12.54,37.52,85,-91
"14501","MUT",12.54,37.52,29,-91
"14502","DPS",12.56,37.52,20,-78
"14503","DPS",12.58,37.52,20,-76
"14504","MUT",12.58,37.52,15,-76
"14505","DPS",12.59,37.52,210,-76
"14506","HKE",12.59,37.52,50,-76
"14507","MUT",12.59,37.52,110,-76
"14508","DPS",12.61,37.52,40,-77
"14509","HKE",12.61,37.52,50,-77
"14510","DPS",12.63,37.52,180,-62
"14511","HKE",12.63,37.52,30,-62
"14512","MUT",12.63,37.52,30,-62
"14513","DPS",12.69,37.52,100,-56
"14514","HKE",12.69,37.52,20,-56
"14520","DPS",12.78,37.52,15,-73
"14521","HKE",12.78,37.52,30,-73
"14522","MUT",12.78,37.52,15,-73
"14523","MUT",12.8,37.52,100,-62
"14527","DPS",12.83,37.52,40,-52
"14528","MUT",12.83,37.52,30,-52
"14529","NEP",12.83,37.52,5,-52
"14530","DPS",12.85,37.52,100,-51
"14531","HKE",12.85,37.52,40,-51
"14536","ARS",11.71,37.53,40,-165
"14537","DPS",11.71,37.53,45,-165
"14538","HKE",11.71,37.53,45,-165
"14539","NEP",11.71,37.53,20,-165
"14540","HKE",11.76,37.53,25,-69
"14545","HKE",11.81,37.53,112,-55
"14546","HKE",11.83,37.53,20,-64
"14547","MUT",11.83,37.53,20,-64
"14548","HKE",12.03,37.53,80,-89
"14549","MUT",12.03,37.53,15,-89
"14550","HKE",12.07,37.53,20,-97
"14551","HKE",12.2,37.53,5,-57
"14552","MUT",12.2,37.53,5,-57
"14553","HKE",12.37,37.53,15,-70
"14554","MUT",12.37,37.53,5,-70
"14555","DPS",12.39,37.53,70,-82
"14556","DPS",12.41,37.53,354,-112
"14557","HKE",12.41,37.53,50,-112
"14558","MUT",12.41,37.53,25,-112
"14559","MUT",12.44,37.53,15,-110
"14560","ARS",12.46,37.53,35,-97
"14561","DPS",12.46,37.53,30,-97
"14562","HKE",12.46,37.53,20,-97
"14563","ARA",12.47,37.53,140,-97
"14564","ARS",12.47,37.53,35,-97
"14565","DPS",12.47,37.53,390,-97
"14566","HKE",12.47,37.53,80,-97
"14567","MUT",12.47,37.53,15,-97
"14568","NEP",12.47,37.53,50,-97
"14569","ARS",12.49,37.53,60,-96
"14570","DPS",12.49,37.53,640,-96
"14571","HKE",12.49,37.53,230,-96
"14572","MUT",12.49,37.53,30,-96
"14573","NEP",12.49,37.53,65,-96
"14574","DPS",12.51,37.53,221,-93
"14575","HKE",12.51,37.53,100,-93
"14576","MUT",12.51,37.53,50,-93
"14577","DPS",12.53,37.53,355,-88
"14578","HKE",12.53,37.53,130,-88
"14579","MUT",12.53,37.53,35,-88
"14580","DPS",12.54,37.53,148,-88
"14581","HKE",12.56,37.53,15,-74
"14582","MUT",12.56,37.53,20,-74
"14583","DPS",12.59,37.53,20,-68
"14584","MUT",12.59,37.53,20,-68
"14605","ARS",11.68,37.54,10,-111
"14606","DPS",11.68,37.54,20,-111
"14607","HKE",11.68,37.54,35,-111
"14608","NEP",11.68,37.54,15,-111
"14609","DPS",11.69,37.54,20,-111
"14610","HKE",11.69,37.54,10,-111
"14611","NEP",11.69,37.54,5,-111
"14612","DPS",11.76,37.54,50,-69
"14613","HKE",11.76,37.54,50,-69
"14614","NEP",11.76,37.54,10,-69
"14615","HKE",12.15,37.54,50,-61
"14616","ARS",12.47,37.54,30,-97
"14617","DPS",12.47,37.54,343,-97
"14618","HKE",12.47,37.54,70,-97
"14619","DPS",12.49,37.54,325,-96
"14620","HKE",12.49,37.54,85,-96
"14621","MUT",12.49,37.54,10,-96
"14622","NEP",12.49,37.54,50,-96
"14623","DPS",12.51,37.54,35,-93
"14624","HKE",12.51,37.54,25,-93
"14625","MUT",12.51,37.54,10,-93
"14626","MUT",12.53,37.54,15,-88
"14627","DPS",12.59,37.54,40,-68
"14628","HKE",12.59,37.54,20,-68
"14629","MUT",12.59,37.54,15,-68
"14638","DPS",11.49,37.55,60,-612
"14639","HKE",11.49,37.55,70,-612
"14640","MUT",11.49,37.55,20,-612
"14641","ARA",11.61,37.55,54,-369
"14642","ARS",11.61,37.55,171,-369
"14643","ARA",11.63,37.55,168,-262
"14644","ARS",11.63,37.55,316,-262
"14645","HKE",11.63,37.55,60,-262
"14646","DPS",11.69,37.55,10,-188
"14647","HKE",11.69,37.55,20,-188
"14648","NEP",11.69,37.55,10,-188
"14649","ARS",11.71,37.55,30,-262
"14650","DPS",11.71,37.55,170,-262
"14651","HKE",11.71,37.55,265,-262
"14652","MUT",11.71,37.55,40,-262
"14653","NEP",11.71,37.55,10,-262
"14654","HKE",11.76,37.55,40,-85
"14655","MUT",11.76,37.55,10,-85
"14656","DPS",11.83,37.55,48,-61
"14657","HKE",11.83,37.55,10,-61
"14658","ARS",11.86,37.55,42,-85
"14659","DPS",11.86,37.55,60,-85
"14660","HKE",11.86,37.55,20,-85
"14661","MUT",11.95,37.55,5,-107
"14662","DPS",11.98,37.55,50,-106
"14663","HKE",12.05,37.55,10,-92
"14664","MUT",12.08,37.55,15,-85
"14665","MUT",12.1,37.55,20,-78
"14666","DPS",12.19,37.55,120,-56
"14667","MUT",12.29,37.55,30,-65
"14668","DPS",12.39,37.55,30,-96
"14669","HKE",12.39,37.55,60,-96
"14670","MUT",12.39,37.55,10,-96
"14671","DPS",12.41,37.55,564,-137
"14672","HKE",12.41,37.55,15,-137
"14673","ARA",12.42,37.55,12,-137
"14674","DPS",12.42,37.55,300,-137
"14675","HKE",12.42,37.55,112,-137
"14676","MUT",12.42,37.55,19,-137
"14677","NEP",12.42,37.55,8,-137
"14678","DPS",12.44,37.55,350,-116
"14679","HKE",12.44,37.55,60,-116
"14680","ARS",12.47,37.55,15,-84
"14681","DPS",12.47,37.55,50,-84
"14682","HKE",12.47,37.55,15,-84
"14686","HKE",12.51,37.55,5,-84
"14687","MUT",12.51,37.55,10,-84
"14688","DPS",12.53,37.55,20,-82
"14689","HKE",12.53,37.55,5,-82
"14690","MUT",12.53,37.55,15,-82
"14691","DPS",12.54,37.55,30,-82
"14692","HKE",12.54,37.55,90,-82
"14693","MUT",12.54,37.55,30,-82
"14697","NEP",12.56,37.55,725,-65
"14698","DPS",12.58,37.55,36,-58
"14699","HKE",12.58,37.55,21,-58
"14706","ARA",11.61,37.56,35,-466
"14707","ARS",11.61,37.56,90,-466
"14708","ARA",11.63,37.56,13,-327
"14709","ARS",11.63,37.56,60,-327
"14710","DPS",11.63,37.56,22,-327
"14711","ARA",11.64,37.56,19,-327
"14712","ARS",11.64,37.56,110,-327
"14713","HKE",11.76,37.56,10,-104
"14714","DPS",12.27,37.56,60,-67
"14715","HKE",12.27,37.56,40,-67
"14716","HKE",12.34,37.56,25,-70
"14717","MUT",12.34,37.56,5,-70
"14718","NEP",12.34,37.56,40,-70
"14719","DPS",12.36,37.56,180,-86
"14720","DPS",12.37,37.56,748,-86
"14722","MUT",12.37,37.56,635,-86
"14723","NEP",12.37,37.56,663,-86
"14724","DPS",12.39,37.56,525,-102
"14725","HKE",12.39,37.56,325,-102
"14726","MUT",12.39,37.56,70,-102
"14727","NEP",12.39,37.56,177,-102
"14728","DPS",12.41,37.56,495,-119
"14729","HKE",12.41,37.56,200,-119
"14730","MUT",12.41,37.56,25,-119
"14731","NEP",12.41,37.56,240,-119
"14732","ARS",12.42,37.56,50,-119
"14733","DPS",12.42,37.56,170,-119
"14734","DPS",12.46,37.56,25,-64
"14735","HKE",12.46,37.56,10,-64
"14736","NEP",12.46,37.56,35,-64
"14737","DPS",12.47,37.56,85,-64
"14738","HKE",12.47,37.56,85,-64
"14739","MUT",12.47,37.56,5,-64
"14740","NEP",12.47,37.56,45,-64
"14741","DPS",12.49,37.56,170,-63
"14742","HKE",12.49,37.56,250,-63
"14743","MUT",12.49,37.56,135,-63
"14744","NEP",12.49,37.56,145,-63
"14745","DPS",12.51,37.56,867,-74
"14746","HKE",12.51,37.56,805,-74
"14747","MUT",12.51,37.56,219,-74
"14748","NEP",12.51,37.56,542,-74
"14749","DPS",12.53,37.56,5,-72
"14750","HKE",12.53,37.56,10,-72
"14751","MUT",12.53,37.56,5,-72
"14752","DPS",12.54,37.56,95,-72
"14753","HKE",12.54,37.56,110,-72
"14754","MUT",12.54,37.56,30,-72
"14755","NEP",12.54,37.56,104,-72
"14775","ARA",11.58,37.57,100,-625
"14776","ARS",11.58,37.57,148,-625
"14777","ARA",11.59,37.57,70,-625
"14778","ARS",11.59,37.57,367,-625
"14779","ARA",11.61,37.57,134,-466
"14780","ARS",11.61,37.57,432,-466
"14781","ARA",11.63,37.57,91,-327
"14782","ARS",11.63,37.57,234,-327
"14783","DPS",11.63,37.57,8,-327
"14784","ARA",11.64,37.57,24,-327
"14785","ARS",11.64,37.57,63,-327
"14786","ARS",11.68,37.57,18,-262
"14787","DPS",11.68,37.57,20,-262
"14788","HKE",11.68,37.57,15,-262
"14789","NEP",11.68,37.57,15,-262
"14790","ARS",11.69,37.57,10,-262
"14791","DPS",11.69,37.57,20,-262
"14792","HKE",11.69,37.57,20,-262
"14793","NEP",11.69,37.57,5,-262
"14794","ARS",11.71,37.57,56,-354
"14795","DPS",11.71,37.57,8,-354
"14796","HKE",11.76,37.57,50,-104
"14797","MUT",11.76,37.57,15,-104
"14801","ARS",11.93,37.57,22,-110
"14802","DPS",11.93,37.57,28,-110
"14803","HKE",11.93,37.57,20,-110
"14804","HKE",11.95,37.57,5,-117
"14805","ARA",11.97,37.57,6,-134
"14806","ARS",11.97,37.57,30,-134
"14807","DPS",11.97,37.57,62,-134
"14808","HKE",11.97,37.57,650,-134
"14809","MUT",11.97,37.57,120,-134
"14810","NEP",11.97,37.57,6,-134
"14811","HKE",11.98,37.57,35,-132
"14812","ARS",12.19,37.57,35,-57
"14813","DPS",12.19,37.57,120,-57
"14814","DPS",12.2,37.57,360,-57
"14815","HKE",12.2,37.57,40,-57
"14816","MUT",12.2,37.57,20,-57
"14817","DPS",12.22,37.57,180,-58
"14818","DPS",12.25,37.57,180,-64
"14819","HKE",12.29,37.57,40,-69
"14820","MUT",12.29,37.57,10,-69
"14821","DPS",12.36,37.57,240,-86
"14822","DPS",12.37,37.57,20,-86
"14823","HKE",12.37,37.57,150,-86
"14824","DPS",12.41,37.57,624,-119
"14825","HKE",12.41,37.57,55,-119
"14826","MUT",12.41,37.57,15,-119
"14827","MUT",12.42,37.57,10,-119
"14828","DPS",12.46,37.57,50,-64
"14829","DPS",12.49,37.57,150,-63
"14830","HKE",12.49,37.57,120,-63
"14831","MUT",12.49,37.57,10,-63
"14832","ARS",12.51,37.57,100,-74
"14833","DPS",12.51,37.57,120,-74
"14834","HKE",12.51,37.57,20,-74
"14835","DPS",12.53,37.57,204,-72
"14836","HKE",12.53,37.57,21,-72
"14840","ARA",11.59,37.58,102,-750
"14841","ARS",11.59,37.58,459,-750
"14842","DPS",11.59,37.58,62,-750
"14843","NEP",11.59,37.58,7,-750
"14844","ARS",11.68,37.58,10,-330
"14845","DPS",11.68,37.58,30,-330
"14846","HKE",11.68,37.58,85,-330
"14847","MUT",11.68,37.58,14,-330
"14848","ARS",11.69,37.58,20,-330
"14849","DPS",11.69,37.58,25,-330
"14850","HKE",11.69,37.58,50,-330
"14851","NEP",11.69,37.58,10,-330
"14852","ARS",11.73,37.58,10,-355
"14853","DPS",11.73,37.58,50,-355
"14854","HKE",11.73,37.58,25,-355
"14855","NEP",11.73,37.58,10,-355
"14856","ARA",11.83,37.58,6,-65
"14857","ARS",11.83,37.58,25,-65
"14858","DPS",11.83,37.58,22,-65
"14859","NEP",11.83,37.58,11,-65
"14860","HKE",12,37.58,15,-150
"14861","ARS",12.07,37.58,8,-107
"14862","DPS",12.19,37.58,180,-60
"14863","NEP",12.19,37.58,20,-60
"14864","ARA",12.34,37.58,12,-75
"14865","ARS",12.34,37.58,120,-75
"14866","DPS",12.34,37.58,120,-75
"14867","HKE",12.34,37.58,840,-75
"14868","MUT",12.34,37.58,21,-75
"14869","NEP",12.34,37.58,80,-75
"14870","DPS",12.36,37.58,240,-94
"14871","HKE",12.36,37.58,50,-94
"14872","MUT",12.36,37.58,15,-94
"14873","ARA",12.37,37.58,6,-94
"14874","DPS",12.37,37.58,685,-94
"14875","HKE",12.37,37.58,340,-94
"14876","MUT",12.37,37.58,60,-94
"14877","NEP",12.37,37.58,836,-94
"14878","DPS",12.39,37.58,303,-105
"14879","HKE",12.39,37.58,80,-105
"14880","MUT",12.39,37.58,65,-105
"14881","NEP",12.39,37.58,113,-105
"14882","DPS",12.41,37.58,50,-96
"14883","HKE",12.41,37.58,10,-96
"14884","DPS",12.42,37.58,60,-96
"14885","HKE",12.42,37.58,29,-96
"14886","NEP",12.42,37.58,8,-96
"14887","HKE",12.44,37.58,20,-72
"14888","MUT",12.44,37.58,10,-72
"14891","DPS",12.51,37.58,10,-65
"14892","HKE",12.51,37.58,25,-65
"14893","MUT",12.51,37.58,5,-65
"14894","DPS",12.54,37.58,360,-58
"14895","HKE",12.54,37.58,25,-58
"14896","MUT",12.54,37.58,15,-58
"14903","ARA",11.58,37.59,90,-750
"14904","ARS",11.58,37.59,303,-750
"14905","DPS",11.58,37.59,10,-750
"14906","ARA",11.59,37.59,35,-750
"14907","ARS",11.59,37.59,100,-750
"14908","ARA",11.61,37.59,21,-589
"14909","ARS",11.61,37.59,66,-589
"14910","ARS",11.64,37.59,10,-392
"14911","DPS",11.64,37.59,10,-392
"14912","ARA",11.75,37.59,5,-233
"14913","ARS",11.75,37.59,24,-233
"14914","DPS",11.75,37.59,52,-233
"14915","HKE",11.75,37.59,55,-233
"14916","HKE",12,37.59,45,-150
"14917","DPS",12.19,37.59,180,-60
"14918","ARS",12.3,37.59,60,-72
"14919","DPS",12.3,37.59,96,-72
"14920","HKE",12.3,37.59,60,-72
"14921","DPS",12.34,37.59,210,-75
"14922","HKE",12.34,37.59,15,-75
"14923","MUT",12.34,37.59,15,-75
"14924","NEP",12.34,37.59,36,-75
"14925","DPS",12.37,37.59,275,-94
"14926","HKE",12.37,37.59,105,-94
"14927","MUT",12.37,37.59,10,-94
"14928","NEP",12.37,37.59,385,-94
"14939","ARA",11.54,37.6,60,-764
"14940","ARS",11.54,37.6,90,-764
"14941","HKE",11.56,37.6,15,-730
"14942","MUT",11.56,37.6,150,-730
"14943","ARA",11.58,37.6,43,-712
"14944","ARS",11.58,37.6,75,-712
"14945","ARA",11.59,37.6,18,-712
"14946","ARS",11.59,37.6,64,-712
"14947","ARS",11.73,37.6,15,-367
"14948","DPS",11.73,37.6,60,-367
"14949","HKE",11.73,37.6,50,-367
"14950","NEP",11.73,37.6,15,-367
"14952","HKE",11.98,37.6,15,-164
"14953","MUT",11.98,37.6,5,-164
"14954","ARA",12,37.6,10,-169
"14955","ARS",12,37.6,10,-169
"14956","DPS",12,37.6,91,-169
"14957","HKE",12,37.6,75,-169
"14958","NEP",12,37.6,21,-169
"14959","DPS",12.08,37.6,10,-102
"14960","HKE",12.08,37.6,20,-102
"14961","MUT",12.25,37.6,15,-63
"14962","ARS",12.29,37.6,9,-72
"14963","DPS",12.29,37.6,48,-72
"14964","HKE",12.29,37.6,20,-72
"14965","NEP",12.29,37.6,6,-72
"14966","DPS",12.32,37.6,180,-77
"14967","HKE",12.32,37.6,30,-77
"14968","DPS",12.34,37.6,120,-85
"14969","DPS",12.36,37.6,250,-109
"14970","HKE",12.36,37.6,40,-109
"14971","MUT",12.36,37.6,15,-109
"14972","NEP",12.36,37.6,30,-109
"14973","NEP",12.37,37.6,36,-109
"14974","DPS",12.39,37.6,125,-113
